time,from_sno,from_sna,to_sno,to_sna,quantity
00:00,500107050,榮星花園,500103009,捷運圓山站(1號出口),1.75
00:00,500107079,新生錦州街口,500103009,捷運圓山站(1號出口),1.75
00:00,500107141,建國北路高架橋下停車場G區,500103009,捷運圓山站(1號出口),1.75
00:00,500108088,東湖二號公園,500103009,捷運圓山站(1號出口),1.75
00:00,500108127,康樂綠地,500103009,捷運圓山站(1號出口),1.75
00:00,500109093,關渡國中,500103009,捷運圓山站(1號出口),1.25
00:00,500109093,關渡國中,500104091,捷運劍潭站(1號出口),0.5
00:00,500110039,健康新城,500104091,捷運劍潭站(1號出口),1.75
00:00,500112017,台北市災害應變中心,500104091,捷運劍潭站(1號出口),1.75
00:00,500112047,興雅國小(基隆路一段37巷),500104091,捷運劍潭站(1號出口),1.75
00:00,500101142,八德市場,500104091,捷運劍潭站(1號出口),1.5
00:00,500101216,和平東路二段18巷口,500104091,捷運劍潭站(1號出口),1.5
00:00,500104071,聖山綠地,500104091,捷運劍潭站(1號出口),1.5
00:00,500104132,承德區民活動中心,500104091,捷運劍潭站(1號出口),1.5
00:00,500105001,台北花木批發市場,500104091,捷運劍潭站(1號出口),1.5
00:00,500107037,林森農安街口,500104091,捷運劍潭站(1號出口),1.5
00:00,500107047,中原公園,500104091,捷運劍潭站(1號出口),1.5
00:00,500111015,福山公園,500104091,捷運劍潭站(1號出口),1.5
00:00,500112040,福德公園,500104091,捷運劍潭站(1號出口),1.5
00:00,500112115,信安街/富陽街44巷口,500104091,捷運劍潭站(1號出口),1.5
00:00,500101119,金杭公園,500104091,捷運劍潭站(1號出口),1.25
00:00,500101190,敦親公園,500104091,捷運劍潭站(1號出口),1.25
00:00,500104014,蘭興公園,500104091,捷運劍潭站(1號出口),1.25
00:00,500105013,景美運動公園,500104091,捷運劍潭站(1號出口),1.25
00:00,500106009,河堤國小,500104091,捷運劍潭站(1號出口),1.25
00:00,500108034,潭美街213號,500104091,捷運劍潭站(1號出口),1.25
00:00,500108165,東湖四號公園,500104091,捷運劍潭站(1號出口),1.25
00:00,500110025,三民公園,500104091,捷運劍潭站(1號出口),1.25
00:00,500110027,八德路三段8巷口,500104091,捷運劍潭站(1號出口),1.25
00:00,500110090,健康公園,500104091,捷運劍潭站(1號出口),1.25
00:00,500111001,南港公園(東新街),500104091,捷運劍潭站(1號出口),1.25
00:00,500101027,臺灣科技大學後門,500104091,捷運劍潭站(1號出口),1.0
00:00,500101099,嘉興公園,500104091,捷運劍潭站(1號出口),1.0
00:00,500101163,瑞安街208巷,500104091,捷運劍潭站(1號出口),1.0
00:00,500103063,延平涼州街口,500104091,捷運劍潭站(1號出口),1.0
00:00,500104049,通河東街2段10巷口,500104091,捷運劍潭站(1號出口),1.0
00:00,500107125,大直街94巷,500104091,捷運劍潭站(1號出口),1.0
00:00,500108001,文湖街21巷118弄口,500104091,捷運劍潭站(1號出口),1.0
00:00,500108005,文湖國小,500104091,捷運劍潭站(1號出口),1.0
00:00,500108023,港都公園,500104091,捷運劍潭站(1號出口),1.0
00:00,500108033,湖光國宅,500104091,捷運劍潭站(1號出口),1.0
00:00,500109013,中央北路四段540巷口,500119059,臺大共同教室北側,1.0
00:00,500109023,捷運新北投站,500119059,臺大共同教室北側,1.0
00:00,500109044,榮富公園,500119059,臺大共同教室北側,1.0
00:00,500110077,龍城市場,500119059,臺大共同教室北側,1.0
00:00,500113063,洛陽停車場,500119059,臺大共同教室北側,1.0
00:00,500101253,大安路二段90巷口,500119059,臺大共同教室北側,0.75
00:00,500103019,民權延平路口(西北側),500119059,臺大共同教室北側,0.75
00:00,500103061,雙蓮國小,500119059,臺大共同教室北側,0.75
00:00,500103064,大同行政中心,500119059,臺大共同教室北側,0.75
00:00,500104051,延平北中正路口,500119059,臺大共同教室北側,0.75
00:00,500104110,海光公園南側,500119059,臺大共同教室北側,0.75
00:00,500105053,仙岩公園,500119059,臺大共同教室北側,0.75
00:00,500105106,政大國際會館,500119059,臺大共同教室北側,0.75
00:00,500106116,重慶南詔安街口,500119059,臺大共同教室北側,0.75
00:00,500107058,渭水八德路口,500119059,臺大共同教室北側,0.75
00:00,500107116,劍潭社區_1,500119059,臺大共同教室北側,0.75
00:00,500108097,民權東路六段190巷117弄口,500119059,臺大共同教室北側,0.75
00:00,500109030,北投奇岩長青樂活大樓,500119059,臺大共同教室北側,0.75
00:00,500109056,中和街455巷11弄,500119059,臺大共同教室北側,0.75
00:00,500109089,文林北明德路口(東北側),500119059,臺大共同教室北側,0.75
00:00,500110041,復盛公園,500119059,臺大共同教室北側,0.75
00:00,500113047,臺北市電影主題公園(峨眉街),500119059,臺大共同教室北側,0.75
00:00,500113056,華江污水廠,500119059,臺大共同教室北側,0.75
00:00,500101019,和平臥龍街口,500119059,臺大共同教室北側,0.5
00:00,500103008,臺北孔廟,500119059,臺大共同教室北側,0.5
00:00,500104058,社中街384巷口,500119059,臺大共同教室北側,0.5
00:00,500104103,中山福國路口,500119059,臺大共同教室北側,0.5
00:00,500104135,中山北路六段405巷,500119059,臺大共同教室北側,0.5
00:00,500105043,木柵社會住宅,500119059,臺大共同教室北側,0.5
00:00,500106087,台北市替代役中心,500119059,臺大共同教室北側,0.5
00:00,500106128,詔安街37巷口,500119059,臺大共同教室北側,0.5
00:00,500106129,南海路112巷口,500119059,臺大共同教室北側,0.5
00:00,500107053,新喜公園,500119059,臺大共同教室北側,0.5
00:00,500107084,復興北路514巷口東側,500119059,臺大共同教室北側,0.5
00:00,500108040,樂康公園,500119059,臺大共同教室北側,0.5
00:00,500108195,康寧路一段218巷2弄口,500119059,臺大共同教室北側,0.5
00:00,500109052,承德路七段188巷口,500119059,臺大共同教室北側,0.5
00:00,500109086,中和綠地,500119059,臺大共同教室北側,0.5
00:00,500112053,市民松信路口,500119059,臺大共同教室北側,0.5
00:00,500103062,寧夏涼州街口,500119059,臺大共同教室北側,0.25
00:00,500103070,重慶北路三段205巷口,500119059,臺大共同教室北側,0.25
00:00,500104123,劍潭海外青年活動中心(志清大樓),500119059,臺大共同教室北側,0.25
00:00,500104126,克強磺溪街口,500119059,臺大共同教室北側,0.25
00:00,500105029,一壽橋,500119059,臺大共同教室北側,0.25
00:00,500105038,木新路3段95巷口,500119059,臺大共同教室北側,0.25
00:00,500105041,指南路3段2巷,500119059,臺大共同教室北側,0.25
00:00,500105060,實踐國中(木新路三段310巷口),500119059,臺大共同教室北側,0.25
00:00,500105069,景仁公園_1,500119059,臺大共同教室北側,0.25
00:00,500107044,新生高架停車場(林森北路107巷口),500119059,臺大共同教室北側,0.25
00:00,500107083,興安合江路口,500119059,臺大共同教室北側,0.25
00:00,500107128,林森德惠街口,500119059,臺大共同教室北側,0.25
00:00,500107160,復興五常街口(西南側),500119059,臺大共同教室北側,0.25
00:00,500108013,東湖路113巷95弄,500119059,臺大共同教室北側,0.25
00:00,500109008,關渡自然公園,500119059,臺大共同教室北側,0.25
00:00,500109009,關渡醫院,500119059,臺大共同教室北側,0.25
00:00,500109041,立農國小,500119059,臺大共同教室北側,0.25
00:00,500110084,三民國小(撫遠街),500119059,臺大共同教室北側,0.25
00:00,500111066,昆陽公園,500119059,臺大共同教室北側,0.25
00:00,500111082,南港路三段130巷口,500119059,臺大共同教室北側,0.25
00:00,500111098,南港花園社區A18,500119059,臺大共同教室北側,0.25
00:00,500112072,松山家商(林口街),500119059,臺大共同教室北側,0.25
00:30,500112064,捷運象山站(3號出口),500111013,捷運南港展覽館站(5號出口),8.0
00:30,500109053,捷運明德站(3號出口),500111013,捷運南港展覽館站(5號出口),7.75
00:30,500101113,臺北市立圖書館(總館),500111013,捷運南港展覽館站(5號出口),0.8333333333333286
00:30,500101113,臺北市立圖書館(總館),500119068,臺大社會系館南側,4.666666666666671
00:30,500101193,基隆長興路口,500119068,臺大社會系館南側,5.333333333333336
00:30,500108051,內湖119號綠地,500119068,臺大社會系館南側,5.0
00:30,500101042,基隆長興路口東側,500119068,臺大社會系館南側,1.4166666666666643
00:30,500101042,基隆長興路口東側,500111019,捷運南港軟體園區(2號出口),3.5000000000000018
00:30,500107112,民權新生路口,500111019,捷運南港軟體園區(2號出口),4.916666666666666
00:30,500104014,蘭興公園,500111019,捷運南港軟體園區(2號出口),4.75
00:30,500107062,捷運行天宮站(1號出口),500111019,捷運南港軟體園區(2號出口),2.7500000000000036
00:30,500107062,捷運行天宮站(1號出口),500112043,興雅松仁路口,1.9166666666666643
00:30,500110022,民權運動公園,500112043,興雅松仁路口,4.666666666666668
00:30,500109059,珠海復興一路口,500112043,興雅松仁路口,4.666666666666666
00:30,500112022,三張犁,500112043,興雅松仁路口,4.583333333333332
00:30,500101115,建國和平路口西北側,500112043,興雅松仁路口,0.08333333333333393
00:30,500101115,建國和平路口西北側,500112082,臺北南山廣場_1,4.416666666666666
00:30,500103002,臺北市立圖書館大同分館,500112082,臺北南山廣場_1,4.333333333333332
00:30,500112008,三興公園,500112082,臺北南山廣場_1,4.166666666666668
00:30,500107021,第二果菜批發市場,500112082,臺北南山廣場_1,2.7500000000000053
00:30,500107021,第二果菜批發市場,500104108,捷運芝山站(2號出口)_1,1.1666666666666625
00:30,500109032,北投運動中心,500104108,捷運芝山站(2號出口)_1,3.9166666666666643
00:30,500104121,士林國小,500104108,捷運芝山站(2號出口)_1,3.833333333333334
00:30,500106078,徐州杭州路口,500104108,捷運芝山站(2號出口)_1,3.833333333333334
00:30,500108056,臺北市網球中心,500104108,捷運芝山站(2號出口)_1,2.333333333333341
00:30,500108056,臺北市網球中心,500104031,劍潭基河路口,1.499999999999993
00:30,500113036,長沙公園,500104031,劍潭基河路口,3.833333333333334
00:30,500108059,金湖路347巷125弄口,500104031,劍潭基河路口,3.583333333333334
00:30,500103024,捷運大橋頭站(2號出口),500104031,劍潭基河路口,3.583333333333332
00:30,500101144,捷運大安森林公園站(2號出口),500104031,劍潭基河路口,2.333333333333343
00:30,500101144,捷運大安森林公園站(2號出口),500107024,捷運中山國中站,0.9999999999999929
00:30,500105035,文山行政中心,500107024,捷運中山國中站,3.333333333333334
00:30,500113038,西本願寺廣場,500107024,捷運中山國中站,3.333333333333333
00:30,500101199,和平新生路口西南側,500107024,捷運中山國中站,3.25
00:30,500111028,東新國小,500107024,捷運中山國中站,3.25
00:30,500119009,臺大水源舍區B棟,500107024,捷運中山國中站,0.08333333333334014
00:30,500119009,臺大水源舍區B棟,500106132,貴陽博愛路口,3.16666666666666
00:30,500103010,酒泉延平路口,500106132,貴陽博愛路口,3.166666666666668
00:30,500108049,扶輪親恩公園,500106132,貴陽博愛路口,3.166666666666668
00:30,500105066,景美污水抽水站,500106132,貴陽博愛路口,3.083333333333334
00:30,500105061,師範大學公館校區_1,500106132,貴陽博愛路口,1.4166666666666696
00:30,500105061,師範大學公館校區_1,500111003,捷運昆陽站(1號出口),1.5833333333333304
00:30,500107010,樂群二敬業四路口,500111003,捷運昆陽站(1號出口),3.0
00:30,500107040,新生德惠街口,500111003,捷運昆陽站(1號出口),3.0
00:30,500111017,凌雲市場,500111003,捷運昆陽站(1號出口),3.0
00:30,500109072,致遠新村,500111003,捷運昆陽站(1號出口),2.2500000000000053
00:30,500109072,致遠新村,500119086,臺大圖資系館北側,0.6666666666666607
00:30,500107068,民權吉林路口,500119086,臺大圖資系館北側,2.833333333333334
00:30,500107185,長春路258巷2弄(北側),500119086,臺大圖資系館北側,2.833333333333334
00:30,500110030,健康社會住宅,500119086,臺大圖資系館北側,2.833333333333334
00:30,500110033,光復南路22巷口,500119086,臺大圖資系館北側,2.833333333333334
00:30,500112014,捷運象山站(1號出口),500119086,臺大圖資系館北側,0.6666666666666679
00:30,500112014,捷運象山站(1號出口),500101137,龍門廣場,2.083333333333332
00:30,500107015,新生長安路口,500101137,龍門廣場,2.666666666666668
00:30,500113066,青年公園3號出口,500101137,龍門廣場,2.666666666666668
00:30,500108139,文德一號綠地,500101137,龍門廣場,2.666666666666667
00:30,500103041,迪化休閒運動公園,500101137,龍門廣場,2.0833333333333366
00:30,500103041,迪化休閒運動公園,500105019,捷運動物園站,0.5833333333333295
00:30,500106011,捷運臺電大樓站(5號出口),500105019,捷運動物園站,2.666666666666666
00:30,500105042,萊茵公園,500105019,捷運動物園站,2.583333333333334
00:30,500106025,螢橋國小,500105019,捷運動物園站,2.583333333333332
00:30,500107076,錦州吉林路口,500105019,捷運動物園站,2.583333333333332
00:30,500108179,潭美公園(新明路298巷),500105019,捷運動物園站,1.000000000000007
00:30,500108179,潭美公園(新明路298巷),500119075,臺大第一活動中心西南側,1.583333333333325
00:30,500101170,成功國宅,500119075,臺大第一活動中心西南側,2.5
00:30,500108115,民權東路六段413巷,500119075,臺大第一活動中心西南側,2.5
00:30,500112039,福德國小,500119075,臺大第一活動中心西南側,2.5
00:30,500119005,臺大水源舍區A棟,500119075,臺大第一活動中心西南側,2.416666666666668
00:30,500113065,萬華國中_1,500119075,臺大第一活動中心西南側,0.4166666666666714
00:30,500113065,萬華國中_1,500119057,臺大五號館西側,1.9999999999999947
00:30,500106010,紀州庵,500119057,臺大五號館西側,2.4166666666666643
00:30,500105072,萬興國小,500119057,臺大五號館西側,2.333333333333334
00:30,500107175,中山北德惠街口,500119057,臺大五號館西側,2.333333333333334
00:30,500111076,南港展覽館2館,500119057,臺大五號館西側,2.333333333333334
00:30,500113018,華中疏散門,500119057,臺大五號館西側,0.25000000000000355
00:30,500113018,華中疏散門,500112049,松山車站,2.0833333333333295
00:30,500108095,金湖星雲街口,500112049,松山車站,2.333333333333332
00:30,500110060,西松高中(健康路325巷),500112049,松山車站,2.333333333333332
00:30,500105027,和興路26巷口,500112049,松山車站,2.25
00:30,500108205,內湖路一段285巷65弄,500112049,松山車站,2.1666666666666714
00:30,500108205,內湖路一段285巷65弄,500112066,世貿三館,0.0833333333333286
00:30,500110038,民生立體停車場,500112066,世貿三館,2.25
00:30,500110086,民權敦化路口(西北側),500112066,世貿三館,2.25
00:30,500101181,捷運公館站(3號出口),500112066,世貿三館,2.166666666666668
00:30,500105030,臺北市立景美女中,500112066,世貿三館,2.166666666666666
00:30,500107055,民族松江路口,500112066,世貿三館,2.166666666666666
00:30,500113059,長順艋舺大道口,500112066,世貿三館,0.0833333333333357
00:30,500113059,長順艋舺大道口,500112119,信義松智路口(東南側),2.0833333333333304
00:30,500101097,臥龍樂業街口,500112119,信義松智路口(東南側),2.0833333333333357
00:30,500110039,健康新城,500112119,信義松智路口(東南側),2.0833333333333357
00:30,500110017,民生活動中心,500112119,信義松智路口(東南側),2.083333333333334
00:30,500110066,新東街51巷口,500112119,信義松智路口(東南側),2.083333333333334
00:30,500106012,捷運臺電大樓站(4號出口),500112119,信義松智路口(東南側),0.6666666666666661
00:30,500106012,捷運臺電大樓站(4號出口),500106017,南昌公園,1.416666666666667
00:30,500107020,新生長春路口,500106017,南昌公園,2.083333333333332
00:30,500101010,新生南路三段82號前,500106017,南昌公園,2.0
00:30,500101128,新生南路一段119巷口,500106017,南昌公園,2.0
00:30,500101156,信義建國路口,500106017,南昌公園,2.0
00:30,500104090,社子國小_1,500106017,南昌公園,1.4166666666666643
00:30,500104090,社子國小_1,500109031,捷運唭哩岸站(2號出口),0.5833333333333357
00:30,500105003,捷運萬隆站(1號出口),500109031,捷運唭哩岸站(2號出口),2.0
00:30,500106001,臺北自來水事業處,500109031,捷運唭哩岸站(2號出口),2.0
00:30,500107111,長春龍江路口,500109031,捷運唭哩岸站(2號出口),2.0
00:30,500108001,文湖街21巷118弄口,500109031,捷運唭哩岸站(2號出口),2.0
00:30,500108085,金龍公園,500109031,捷運唭哩岸站(2號出口),2.0
00:30,500109001,承德路七段304巷口,500109031,捷運唭哩岸站(2號出口),0.3333333333333286
00:30,500109001,承德路七段304巷口,500112076,捷運台北101/世貿站(2號出口),1.6666666666666714
00:30,500109022,大業大同街口,500112076,捷運台北101/世貿站(2號出口),2.0
00:30,500111070,玉成公園(成福路178巷口),500112076,捷運台北101/世貿站(2號出口),2.0
00:30,500113014,莒光郵局,500112076,捷運台北101/世貿站(2號出口),2.0
00:30,500113057,柳鄉公園,500112076,捷運台北101/世貿站(2號出口),2.0
00:30,500113060,富民路145巷口,500112076,捷運台北101/世貿站(2號出口),1.249999999999993
00:30,500113060,富民路145巷口,500113068,捷運龍山寺站(1號出口)_1,0.7500000000000071
00:30,500106031,莒光和平路口,500113068,捷運龍山寺站(1號出口)_1,1.916666666666667
00:30,500107011,捷運大直站(3號出口),500113068,捷運龍山寺站(1號出口)_1,1.916666666666666
00:30,500108055,福華商場,500113068,捷運龍山寺站(1號出口)_1,1.916666666666666
00:30,500106008,客家文化主題公園,500113068,捷運龍山寺站(1號出口)_1,1.833333333333334
00:30,500107066,建國長安路口,500113068,捷運龍山寺站(1號出口)_1,1.833333333333334
00:30,500109005,文林建民路口,500113068,捷運龍山寺站(1號出口)_1,0.583333333333325
00:30,500109005,文林建民路口,500119090,臺大新體育館東南側,1.2500000000000089
00:30,500111083,南港路三段190巷口,500119090,臺大新體育館東南側,1.833333333333334
00:30,500113051,萬大國小(萬大路344巷口),500119090,臺大新體育館東南側,1.833333333333334
00:30,500107162,長安國小,500119090,臺大新體育館東南側,1.8333333333333321
00:30,500101213,懷生國中,500119090,臺大新體育館東南側,1.75
00:30,500105053,仙岩公園,500119090,臺大新體育館東南側,1.75
00:30,500108081,東湖國小,500119090,臺大新體育館東南側,0.3333333333333268
00:30,500108081,東湖國小,500106048,信義杭州路口,1.4166666666666732
00:30,500108154,世紀經貿,500106048,信義杭州路口,1.75
00:30,500110023,新東公園,500106048,信義杭州路口,1.75
00:30,500106068,莒光大埔街口,500106048,信義杭州路口,1.6666666666666679
00:30,500107041,民族林森路口,500106048,信義杭州路口,1.6666666666666679
00:30,500107079,新生錦州街口,500106048,信義杭州路口,1.6666666666666679
00:30,500101030,臺大永齡生醫工程館,500106048,信義杭州路口,0.49999999999998757
00:30,500101030,臺大永齡生醫工程館,500104030,捷運劍潭站(2號出口),1.1666666666666785
00:30,500101196,市民敦化路口,500104030,捷運劍潭站(2號出口),1.666666666666666
00:30,500105015,師範大學公館校區,500104030,捷運劍潭站(2號出口),1.666666666666666
00:30,500108024,環山路二段26巷口,500104030,捷運劍潭站(2號出口),1.666666666666666
00:30,500111060,小彎社會住宅,500104030,捷運劍潭站(2號出口),1.5833333333333357
00:30,500103065,大龍市場,500104030,捷運劍潭站(2號出口),1.583333333333334
00:30,500108201,將軍嶺,500104030,捷運劍潭站(2號出口),0.9999999999999893
00:30,500108201,將軍嶺,500119067,臺大社科院西側,0.5833333333333446
00:30,500103022,大龍老人住宅,500119067,臺大社科院西側,1.5
00:30,500103033,圓山線形公園,500119067,臺大社科院西側,1.5
00:30,500104140,士林分局,500119067,臺大社科院西側,1.5
00:30,500105088,樟新街8巷,500119067,臺大社科院西側,1.5
00:30,500106044,濟南紹興路口,500119067,臺大社科院西側,1.5
00:30,500106067,臺北轉運站,500119067,臺大社科院西側,1.5
00:30,500106075,金山信義路口,500119067,臺大社科院西側,0.4999999999999911
00:30,500106075,金山信義路口,500106062,捷運臺大醫院站(4號出口),1.0000000000000089
00:30,500106088,紹興徐州路口,500106062,捷運臺大醫院站(4號出口),1.5
00:30,500107033,江寧公園,500106062,捷運臺大醫院站(4號出口),1.5
00:30,500108133,內湖路三段326巷口,500106062,捷運臺大醫院站(4號出口),1.5
00:30,500109048,陽明交大圖書館,500106062,捷運臺大醫院站(4號出口),1.5
00:30,500105012,興隆路2段203巷,500106062,捷運臺大醫院站(4號出口),1.4166666666666679
00:30,500109056,中和街455巷11弄,500106062,捷運臺大醫院站(4號出口),1.416666666666659
00:30,500109056,中和街455巷11弄,500112029,臺北市政府,8.881784197001252e-15
00:30,500105096,木新路三段155巷口,500112029,臺北市政府,1.416666666666667
00:30,500106002,汀州思源街口東南側,500112029,臺北市政府,1.416666666666666
00:30,500107130,新生北路一段62巷口,500112029,臺北市政府,1.416666666666666
00:30,500108107,西康二號公園,500112029,臺北市政府,1.416666666666666
00:30,500108194,文德三號公園(文德路),500112029,臺北市政府,1.416666666666666
00:30,500109095,承德路七段401巷(洲美橋下),500112029,臺北市政府,1.416666666666666
00:30,500109104,石牌路二段324巷口,500112029,臺北市政府,1.166666666666659
00:30,500109104,石牌路二段324巷口,500112032,市府松高路口,0.2500000000000071
00:30,500101032,臺大男一舍前,500112032,市府松高路口,1.3333333333333357
00:30,500103006,樹德公園,500112032,市府松高路口,1.333333333333334
00:30,500104048,原住民文化主題公園,500112032,市府松高路口,1.333333333333334
00:30,500107026,建國長春路口,500112032,市府松高路口,1.333333333333334
00:30,500107046,仁德公園,500112032,市府松高路口,1.333333333333334
00:30,500108045,新明成功路口,500112032,市府松高路口,1.333333333333334
00:30,500105112,萬芳路107巷口,500112032,市府松高路口,1.2499999999999876
00:30,500105112,萬芳路107巷口,500112035,信義廣場(台北101),0.08333333333334547
00:30,500108031,文德二號公園(北側),500112035,信義廣場(台北101),1.333333333333333
00:30,500112086,五分埔公園,500112035,信義廣場(台北101),1.333333333333333
00:30,500101190,敦親公園,500112035,信義廣場(台北101),1.3333333333333321
00:30,500106009,河堤國小,500112035,信義廣場(台北101),1.3333333333333321
00:30,500107160,復興五常街口(西南側),500112035,信義廣場(台北101),1.3333333333333321
00:30,500108027,金瑞公園,500112035,信義廣場(台北101),1.3333333333333321
