sno,sna,sarea,interval_time,total,demand_borrow,demand_return
500101174,復興南路二段128巷口,大安區,03:30,41.0,18.25,22.3125
500101175,和平東建國南路口,大安區,03:30,17.0,12.6875,3.625
500101176,芳蘭山莊,大安區,03:30,16.0,3.1875,11.8125
500101177,復興南路一段126巷口,大安區,03:30,15.0,9.625,5.0625
500101179,捷運東門站(5號出口),大安區,03:30,28.0,15.875,11.75
500101180,仁愛路四段48巷口,大安區,03:30,12.0,2.8125,9.1875
500101181,捷運公館站(3號出口),大安區,03:30,99.0,71.6875,26.125
500101182,臺北科技大學(電機工程系),大安區,03:30,34.0,27.75,6.25
500101184,新生南路三段94巷口,大安區,03:30,15.0,10.875,3.9375
500101185,辛亥新生路口西北側,大安區,03:30,24.0,14.1875,9.125
500101186,捷運大安站(6號出口),大安區,03:30,29.0,20.3125,8.3125
500101187,臥龍街195巷口,大安區,03:30,14.0,4.0625,9.4375
500101188,辛亥路三段157巷口,大安區,03:30,27.0,16.875,10.125
500101189,臥龍基隆路口,大安區,03:30,28.0,20.125,7.5
500101190,敦親公園,大安區,03:30,26.0,2.625,22.25
500101191,大安運動中心,大安區,03:30,33.0,28.875,4.125
500101192,和平敦化路口,大安區,03:30,36.0,18.5625,17.25
500101193,基隆長興路口,大安區,03:30,51.0,11.0,38.3125
500101194,仁愛路四段122巷口,大安區,03:30,25.0,21.1875,3.5625
500101196,市民敦化路口,大安區,03:30,32.0,22.875,9.125
500101197,忠孝東路四段49巷口,大安區,03:30,15.0,12.625,2.375
500101198,市民復興路口(東南側),大安區,03:30,16.0,10.1875,5.6875
500101199,和平新生路口西南側,大安區,03:30,17.0,6.3125,10.5625
500101200,全安公園,大安區,03:30,16.0,5.125,9.9375
500101201,信義路三段134巷口,大安區,03:30,19.0,12.4375,6.5625
500101202,仁愛敦南圓環(東南側),大安區,03:30,16.0,11.5625,4.4375
