sno,sna,sarea,interval_time,total,demand_borrow,demand_return
500110082,市民東寧路口,松山區,03:00,23.0,8.8,13.7
500110083,民福簡易綠地,松山區,03:00,15.0,2.3,12.7
500110084,三民國小(撫遠街),松山區,03:00,26.0,6.5,19.5
500110085,民生郵局,松山區,03:00,14.0,3.7,9.2
500110086,民權敦化路口(西北側),松山區,03:00,24.0,14.0,9.5
500110087,寶清八德路口(北側),松山區,03:00,19.0,6.5,11.5
500110088,民生東路三段140巷口,松山區,03:00,15.0,10.8,3.6
500110089,新東延壽街口,松山區,03:00,24.0,7.4,13.6
500110090,健康公園,松山區,03:00,26.0,8.5,17.3
500110091,新中街4巷口,松山區,03:00,36.0,6.8,23.0
500110092,光復北富錦街口,松山區,03:00,25.0,16.2,7.1
500110093,松山國小(東北側),松山區,03:00,24.0,14.1,9.7
500110095,基六號疏散門,松山區,03:00,33.0,24.7,8.3
500110096,民權三民路口,松山區,03:00,20.0,12.2,7.6
500110097,民權運動公園(北側),松山區,03:00,30.0,12.6,16.1
500110098,中崙高中停車場,松山區,03:00,25.0,22.3,2.7
500110002,捷運松山站(4號出口),松山區,03:30,19.0,15.4375,3.375
500110003,塔悠八德路口,松山區,03:30,34.0,17.4375,16.375
500110004,鵬程公園,松山區,03:30,24.0,6.9375,15.5625
500110005,中崙高中,松山區,03:30,77.0,64.375,12.625
500110006,捷運南京三民站(2號出口),松山區,03:30,19.0,15.0,4.0
500110007,捷運南京三民站(1號出口),松山區,03:30,39.0,33.25,5.75
500110008,光復北路11巷口,松山區,03:30,31.0,16.75,13.5
500110009,捷運南京三民站(4號出口),松山區,03:30,13.0,10.125,2.875
500110010,西松高中,松山區,03:30,14.0,8.875,5.0
500110011,民權復興路口,松山區,03:30,36.0,14.875,20.75
500110012,民福三號綠地,松山區,03:30,20.0,5.6875,13.5
500110013,民有一號公園,松山區,03:30,41.0,16.75,23.5625
